org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping 2016-01-21 12:12:41,977 -- INFO -- Mapped URL path [/invoice/delete/{invoiceId}.*] onto handler 'invoiceController'
org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping 2016-01-21 12:12:41,977 -- INFO -- Mapped URL path [/invoice/delete/{invoiceId}/] onto handler 'invoiceController'
org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping 2016-01-21 12:12:41,978 -- INFO -- Mapped URL path [/login/logout] onto handler 'loginController'
org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping 2016-01-21 12:12:41,979 -- INFO -- Mapped URL path [/login/logout.*] onto handler 'loginController'
org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping 2016-01-21 12:12:41,979 -- INFO -- Mapped URL path [/login/logout/] onto handler 'loginController'
org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping 2016-01-21 12:12:41,979 -- INFO -- Mapped URL path [/login/verify] onto handler 'loginController'
org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping 2016-01-21 12:12:41,979 -- INFO -- Mapped URL path [/login/verify.*] onto handler 'loginController'
org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping 2016-01-21 12:12:41,979 -- INFO -- Mapped URL path [/login/verify/] onto handler 'loginController'
org.springframework.web.servlet.DispatcherServlet 2016-01-21 12:12:42,433 -- INFO -- FrameworkServlet 'dispatcher': initialization completed in 3495 ms
org.springframework.web.servlet.PageNotFound 2016-01-21 12:13:00,348 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/jquery.min.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:13:00,348 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/css/bootstrap.min.css.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:13:00,348 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/angular-route.min.js.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:13:32,861 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/css/bootstrap.min.css.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:13:33,051 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/jquery.min.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:13:33,054 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/angular-route.min.js.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:13:44,506 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/css/bootstrap.min.css.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:13:44,688 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/jquery.min.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:13:44,695 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/angular-route.min.js.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:14:41,240 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/css/bootstrap.min.css.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:14:41,457 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/jquery.min.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:14:41,461 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/angular-route.min.js.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:17:54,581 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/css/bootstrap.min.css.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:17:54,722 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/jquery.min.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:17:54,733 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/angular-route.min.js.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:18:08,526 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/css/bootstrap.min.css.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:18:08,607 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/jquery.min.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:18:08,610 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/angular-route.min.js.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:19:12,306 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/css/bootstrap.min.css.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:19:12,399 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/jquery.min.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:19:12,399 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/angular-route.min.js.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:22:33,883 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/css/bootstrap.min.css.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:22:34,041 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/jquery.min.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:22:34,046 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/angular-route.min.js.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:23:31,737 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/css/bootstrap.min.css.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:23:31,907 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/jquery.min.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:23:31,915 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/angular-route.min.js.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:27:02,698 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/css/bootstrap.min.css.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:27:03,284 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/jquery.min.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:27:03,294 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/angular-route.min.js.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:27:51,265 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/css/bootstrap.min.css.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:27:51,432 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/jquery.min.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:27:51,435 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/angular-route.min.js.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:28:01,340 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/css/bootstrap.min.css.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:28:02,047 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/jquery.min.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:28:02,047 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/angular-route.min.js.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:30:03,005 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/css/bootstrap.min.css.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:30:03,185 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/jquery.min.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:30:03,190 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/angular-route.min.js.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:30:51,744 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/css/bootstrap.min.css.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:30:51,936 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/jquery.min.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:30:51,936 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/angular-route.min.js.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:30:53,251 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/css/bootstrap.min.css.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:30:53,426 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/jquery.min.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:30:53,429 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/angular-route.min.js.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:30:54,106 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/css/bootstrap.min.css.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:30:54,309 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/jquery.min.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:30:54,326 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/angular-route.min.js.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:35:14,907 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/css/bootstrap.min.css.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:35:15,657 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/jquery.min.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:35:15,658 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/angular-route.min.js.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:36:53,903 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/css/bootstrap.min.css.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:36:53,931 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/jquery.min.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:36:53,933 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/angular-route.min.js.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:37:30,655 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/css/bootstrap.min.css.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:37:30,730 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/jquery.min.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:37:30,735 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/angular-route.min.js.map] in DispatcherServlet with name 'dispatcher'
com.invoice.controller.LoginController 2016-01-21 12:39:20,050 -- INFO -- Inside verifyLogin method in LoginController
com.invoice.controller.LoginController 2016-01-21 12:39:20,515 -- INFO -- Exit from verifyLogin method in LoginController
com.invoice.controller.LoginController 2016-01-21 12:39:27,896 -- INFO -- Inside verifyLogin method in LoginController
com.invoice.controller.LoginController 2016-01-21 12:39:27,925 -- INFO -- Exit from verifyLogin method in LoginController
com.invoice.controller.LoginController 2016-01-21 12:39:30,904 -- INFO -- Inside verifyLogin method in LoginController
com.invoice.controller.LoginController 2016-01-21 12:39:30,971 -- INFO -- Exit from verifyLogin method in LoginController
com.invoice.controller.LoginController 2016-01-21 12:39:38,102 -- INFO -- Inside verifyLogin method in LoginController
com.invoice.controller.LoginController 2016-01-21 12:39:38,125 -- INFO -- Exit from verifyLogin method in LoginController
com.invoice.controller.LoginController 2016-01-21 12:39:49,721 -- INFO -- Inside verifyLogin method in LoginController
com.invoice.controller.LoginController 2016-01-21 12:39:49,874 -- INFO -- Exit from verifyLogin method in LoginController
com.invoice.controller.LoginController 2016-01-21 12:39:50,697 -- INFO -- Inside getInvoiceList method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 12:39:50,729 -- INFO -- Exit from getInvoiceList method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 12:39:53,022 -- INFO -- Inside logout method in LoginController
com.invoice.controller.LoginController 2016-01-21 12:39:53,022 -- INFO -- Exit from logout method in LoginController
com.invoice.controller.LoginController 2016-01-21 12:39:55,635 -- INFO -- Inside verifyLogin method in LoginController
com.invoice.controller.LoginController 2016-01-21 12:39:55,658 -- INFO -- Exit from verifyLogin method in LoginController
com.invoice.controller.LoginController 2016-01-21 12:39:55,975 -- INFO -- Inside getInvoiceList method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 12:39:55,992 -- INFO -- Exit from getInvoiceList method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 12:39:58,172 -- INFO -- Inside logout method in LoginController
com.invoice.controller.LoginController 2016-01-21 12:39:58,172 -- INFO -- Exit from logout method in LoginController
com.invoice.controller.LoginController 2016-01-21 12:42:22,630 -- INFO -- Inside verifyLogin method in LoginController
com.invoice.controller.LoginController 2016-01-21 12:42:22,667 -- INFO -- Exit from verifyLogin method in LoginController
com.invoice.controller.LoginController 2016-01-21 12:42:22,868 -- INFO -- Inside getInvoiceList method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 12:42:22,891 -- INFO -- Exit from getInvoiceList method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 12:42:24,813 -- INFO -- Inside logout method in LoginController
com.invoice.controller.LoginController 2016-01-21 12:42:24,813 -- INFO -- Exit from logout method in LoginController
com.invoice.controller.LoginController 2016-01-21 12:42:31,028 -- INFO -- Inside verifyLogin method in LoginController
com.invoice.controller.LoginController 2016-01-21 12:42:31,048 -- INFO -- Exit from verifyLogin method in LoginController
com.invoice.controller.LoginController 2016-01-21 12:42:31,224 -- INFO -- Inside getInvoiceList method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 12:42:31,242 -- INFO -- Exit from getInvoiceList method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 12:42:33,564 -- INFO -- Inside getInvoiceDetails method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 12:42:33,574 -- INFO -- Exit from getInvoiceDetails method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 12:42:33,698 -- INFO -- Inside getInvoiceDetails method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 12:42:33,718 -- INFO -- Exit from getInvoiceDetails method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 12:42:34,788 -- INFO -- Inside getInvoiceList method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 12:42:34,806 -- INFO -- Exit from getInvoiceList method in InvoiceController
org.springframework.web.servlet.PageNotFound 2016-01-21 12:49:25,220 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/jquery.min.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:49:25,225 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/angular-route.min.js.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:49:25,392 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/pdfmake.min.js.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:49:25,405 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/css/bootstrap.min.css.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:51:11,935 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/css/bootstrap.min.css.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:51:12,123 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/jquery.min.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:51:12,153 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/angular-route.min.js.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:51:12,410 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/pdfmake.min.js.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:51:42,315 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/css/bootstrap.min.css.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:51:42,435 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/jquery.min.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:51:42,480 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/angular-route.min.js.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:51:42,775 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/pdfmake.min.js.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:52:21,739 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/css/bootstrap.min.css.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:52:21,849 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/jquery.min.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:52:21,906 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/angular-route.min.js.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:52:22,204 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/pdfmake.min.js.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:52:32,241 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/css/bootstrap.min.css.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:52:32,320 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/jquery.min.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:52:32,501 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/angular-route.min.js.map] in DispatcherServlet with name 'dispatcher'
org.springframework.web.servlet.PageNotFound 2016-01-21 12:52:32,787 -- WARN -- No mapping found for HTTP request with URI [/InvoiceProject/app/js/lib/pdfmake.min.js.map] in DispatcherServlet with name 'dispatcher'
com.invoice.controller.LoginController 2016-01-21 12:55:52,976 -- INFO -- Inside logout method in LoginController
com.invoice.controller.LoginController 2016-01-21 12:55:52,976 -- INFO -- Exit from logout method in LoginController
com.invoice.controller.LoginController 2016-01-21 12:57:16,039 -- INFO -- Inside verifyLogin method in LoginController
com.invoice.controller.LoginController 2016-01-21 12:57:16,061 -- INFO -- Exit from verifyLogin method in LoginController
com.invoice.controller.LoginController 2016-01-21 12:57:16,265 -- INFO -- Inside getInvoiceList method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 12:57:16,278 -- INFO -- Exit from getInvoiceList method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 12:57:44,016 -- INFO -- Inside addNewInvoiceDetails method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 12:57:44,212 -- INFO -- Exit from addNewInvoiceDetails method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 12:57:44,257 -- INFO -- Inside getInvoiceDetails method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 12:57:44,282 -- INFO -- Exit from getInvoiceDetails method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 12:57:45,537 -- INFO -- Inside getInvoiceList method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 12:57:45,568 -- INFO -- Exit from getInvoiceList method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 12:57:47,200 -- INFO -- Inside getInvoiceDetails method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 12:57:47,218 -- INFO -- Exit from getInvoiceDetails method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 12:57:49,091 -- INFO -- Inside addNewInvoiceDetails method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 12:57:49,112 -- INFO -- Exit from addNewInvoiceDetails method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 12:57:49,157 -- INFO -- Inside getInvoiceDetails method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 12:57:49,185 -- INFO -- Exit from getInvoiceDetails method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 12:57:50,617 -- INFO -- Inside getInvoiceList method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 12:57:50,641 -- INFO -- Exit from getInvoiceList method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 12:57:52,016 -- INFO -- Inside getInvoiceDetails method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 12:57:52,032 -- INFO -- Exit from getInvoiceDetails method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 12:58:04,474 -- INFO -- Inside addNewInvoiceDetails method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 12:58:04,588 -- INFO -- Exit from addNewInvoiceDetails method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 12:58:04,613 -- INFO -- Inside getInvoiceDetails method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 12:58:04,626 -- INFO -- Exit from getInvoiceDetails method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 12:58:06,163 -- INFO -- Inside getInvoiceList method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 12:58:06,185 -- INFO -- Exit from getInvoiceList method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 13:03:02,775 -- INFO -- Inside getInvoiceList method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 13:03:02,801 -- INFO -- Exit from getInvoiceList method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 13:03:04,773 -- INFO -- Inside getInvoiceDetails method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 13:03:04,788 -- INFO -- Exit from getInvoiceDetails method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 13:03:54,797 -- INFO -- Inside getInvoiceDetails method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 13:03:54,808 -- INFO -- Exit from getInvoiceDetails method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 13:04:07,029 -- INFO -- Inside addNewInvoiceDetails method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 13:04:07,163 -- INFO -- Exit from addNewInvoiceDetails method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 13:04:07,210 -- INFO -- Inside getInvoiceDetails method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 13:04:07,225 -- INFO -- Exit from getInvoiceDetails method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 13:04:18,565 -- INFO -- Inside logout method in LoginController
com.invoice.controller.LoginController 2016-01-21 13:04:18,565 -- INFO -- Exit from logout method in LoginController
com.invoice.controller.LoginController 2016-01-21 13:04:23,220 -- INFO -- Inside verifyLogin method in LoginController
com.invoice.controller.LoginController 2016-01-21 13:04:23,238 -- INFO -- Exit from verifyLogin method in LoginController
com.invoice.controller.LoginController 2016-01-21 13:04:23,506 -- INFO -- Inside getInvoiceList method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 13:04:23,521 -- INFO -- Exit from getInvoiceList method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 13:04:25,126 -- INFO -- Inside getInvoiceDetails method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 13:04:25,143 -- INFO -- Exit from getInvoiceDetails method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 13:04:26,329 -- INFO -- Inside getInvoiceList method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 13:04:26,348 -- INFO -- Exit from getInvoiceList method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 13:11:00,650 -- INFO -- Inside getInvoiceList method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 13:11:00,671 -- INFO -- Exit from getInvoiceList method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 13:12:03,322 -- INFO -- Inside getInvoiceList method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 13:12:03,336 -- INFO -- Exit from getInvoiceList method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 13:12:11,374 -- INFO -- Inside getInvoiceList method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 13:12:11,387 -- INFO -- Exit from getInvoiceList method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 13:12:31,023 -- INFO -- Inside getInvoiceList method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 13:12:31,040 -- INFO -- Exit from getInvoiceList method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 13:12:47,172 -- INFO -- Inside getInvoiceList method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 13:12:47,184 -- INFO -- Exit from getInvoiceList method in InvoiceController
com.invoice.controller.LoginController 2016-01-21 14:13:52,160 -- INFO -- Inside logout method in LoginController
com.invoice.controller.LoginController 2016-01-21 14:13:52,161 -- INFO -- Exit from logout method in LoginController
com.invoice.controller.LoginController 2016-01-21 14:36:07,301 -- INFO -- Inside verifyLogin method in LoginController
com.invoice.controller.LoginController 2016-01-21 14:36:07,327 -- INFO -- Exit from verifyLogin method in LoginController
